ASIN,Title,Brand,Fulfillment,Category,Subcategory,Price,Monthly Sales,Sales Trend (90 days) (%),Monthly Revenue,Review Count,Reviews Rating,Seller,Number of Active Sellers,Sales Year Over Year (%),Storage Fee (Jan - Sep),Storage Fee (Oct - Dec),Best Sales Period,Age (Month),Number of Images
B0967JSL52,IBTOM CASTLE Baby Girl Birthday Girls Princess One Party Princess Crown Summer Fruit Romper+Tutu Tulle Skirt Set Pageant Clothes Set Dance Evening Tutus Gown for Photo Shoot Pineapple 12-18 Months,IBTOM CASTLE,FBA,Toys & Games,Skirt Sets,21.56,14,35.0,301.84,165.0,4.6,IBTOM CASTLE,1,,75.58352000000002,262.89920000000006,07/01/2022,22,7.0
B0BQCZ43B9,"Lenovo IdeaPad Touchscreen Laptop, 15.6"" FHD, AMD 8-Core Ryzen 7 5700U (Beat i7-10870H), 16GB RAM, 1TB PCIe SSD, USB-C, HDMI, WiFi 6, Webcam, KeyPad, FP Reader, SPS HDMI Cable, Cloud Grey, Win 11",Lenovo,FBM,Computers & Accessories,Traditional Laptops,659.99,14,,9239.86,6.0,4.0,Super Prime Shop,1,,,,03/01/2023,639,7.0
B097YWR1W1,"daydre 6pc Professional Blackhead Remover, Pimple Popper Stainless Steel Tool Set with Case and Tweezers",daydre,FBA,Beauty & Personal Care,Skin Care Tools,4.97,14,-61.0,83.58,34.0,4.7,Gigi Cole Inc.,1,,5.206385416666666,18.109166666666663,01/01/2023,21,5.0
B09NPKVHC6,White Black Hollow Out Flower Lace Collar Sewing on Clothes Trim Embroidered Applique Neckline DIY Wedding Dress Accessory (Style 2（Purple）),TATEELY,FBA,"Arts, Crafts & Sewing",Appliques,10.99,14,-58.0,153.86,207.0,4.2,Teely,1,-10.0,0.5314756944444445,1.848611111111112,10/01/2022,16,2.0
B0BLGHYDRB,"ASUS Chromebook Touchscreen Flip 16"" 2in1 Laptop, 12th Gen Intel Core i3-1215U 6Core, 8GB RAM, 160GB Space (128GB SSD+32GB Card) WiFi 6, Thunderbolt USB Type-C, 16:10 Display, Chrome OS",ASUS,FBA,Computers & Accessories,Traditional Laptops,649.99,14,767.0,0.0,1.0,4.0,Happy Ranger,1,,212.27059666666668,530.6764916666667,03/01/2023,5,9.0
B08TW7CTZ1,Osophter for Moto G Power 2021 Case(Not for G Power 2020) Clear Transparent Reinforced Corners TPU Shock-Absorption Flexible Cell Phone Cover for Motorola G Power 2021(Pink Purple),Osophter,FBA,Cell Phones & Accessories,Basic Cases,7.99,14,-38.0,111.86,108.0,4.4,Osophter,1,-50.0,6.608362954258729,22.98561027568254,11/01/2021,26,7.0
B0BR4M63DL,"Smile Face Chewing Gum Balls Flavored Candy Buffet Treats, Machine Size Refills, Kosher Certified Parve, 1"" Inch (Half-Pound)",Fruidles,FBA,Grocery & Gourmet Food,Chewing & Bubble Gum,7.99,14,,111.86,1.0,5.0,Libros Judios,1,,28.713953888888888,99.87462222222224,03/01/2023,639,5.0
B07Z3C31L7,"Synthetic Shaving Brush Knot (20mm, White and Black)",Shave Forge,FBA,Beauty & Personal Care,Shaving Brushes,9.99,14,4600.0,139.86,29.0,4.5,Crooked Mill LLC,1,144.0,5.08785466389848,17.696885787472976,07/01/2022,39,1.0
B0B12W3J7Z,"Glue Rings, Dfsuiwk Glue Rings for Eyelash Extensions 100 PCS Smart Lash Glue Holder Ring Cups Lovely Heart Shape Fanning Cup for Eyelash Extension Supplies(White)",Dfsuiwk,FBA,Beauty & Personal Care,Eyelash Adhesives,3.99,14,82.0,55.86,4.0,4.5,Dfsuiwk,1,,13.228346979166668,46.01164166666667,08/01/2022,10,6.0
B00KGFBZDA,Ken's Steak House Ranch Dressing (24 Ounce (Pack of 2)),Ken's Steak House,FBM,Grocery & Gourmet Food,Ranch,14.95,13,0.0,190.32,72.0,4.4,Chava & Co.,10,-80.0,,,03/01/2021,66,8.0
B0BGQNY1SJ,Planet Sweets Original Classic Flavor Candy Corn 8 Ounce,Planet Sweets,FBA,Grocery & Gourmet Food,Hard Candy,6.97,13,-82.0,90.61,8.0,3.6,Allegro Trading,1,,31.15872373477036,108.37816951224475,11/01/2022,6,4.0
B09DM4TNCJ,"Premier Protein 30g Protein Shake, Bananas & Cream, 11.5 fl oz",Premier Protein,Amazon,Grocery & Gourmet Food,Protein Drinks,9.0,13,0.0,117.0,76.0,4.2,Amazon,2,,,,01/01/2022,19,5.0
B096NCLPDP,"WOCACHI Womens Floral Maxi Dresses, Empire Waist Floral Floral Print Pleated Long Dress Casual Elegant Party Sundress Bohemian Deep V Neck Print Sleeveless Beach Split Adjustable Mini T-Shirt Dress",WOCACHI,FBM,"Clothing, Shoes & Jewelry",,9.95,13,-78.0,129.35,296.0,3.7,Wocachi (7 ~ 14 days delivery),1,-46.0,,,04/01/2021,22,6.0
B09XB4MYYB,"5 Pack Bands Compatible with Apple Watch Band 40mm 38mm 44mm 42mm 41mm 45mm Soft Silicone Strap Wristbands for iWatch Series 7 6 5 4 3 2 1 SE Women Men (42mm/44mm/45mm, black/cherry/starlight/stone/pink)",TDZXQQ,FBA,Cell Phones & Accessories,Smartwatch Bands,5.19,13,0.0,67.47,26.0,4.1,TDZXQQ,1,,7.985512152777778,27.775694444444444,07/01/2022,11,7.0
B09T2YXM75,Antrix 2 Pack Thin Blue Line Retired Flag Patch Tactical Police Law Enforcement Retired Military Patch with Hook & Loop Embroidered Applique Army Retired Emblem Badge Patch for Uniform Clothes,Antrix,FBA,"Arts, Crafts & Sewing",Appliques,8.95,13,269.0,116.35,196.0,4.7,T&T-US,1,,2.365358333333333,8.227333333333334,08/01/2022,12,8.0
B083G2PQJ2,"Scepter Jerry CAN DSL Military 5G FMD, Yellow",Scepter,FBM,Automotive,Gas Cans,64.95,13,-15.0,844.35,35.0,3.8,DDB Prime Solutions,2,112.0,,,07/01/2022,39,7.0
B09XF1WNBL,"40 Pieces Ninja Foam Star Toys Small Throwing Foam Stars Assorted Colors Foam Throwing Toys Ninja Party Favors for Boys Ninja Party Birthday Party Supplies Decorations, 4 Inch, 2 Styles",Deekin,FBA,Toys & Games,Multi-Item Party Favor Packs,9.99,13,38.0,129.87,5.0,2.8,Kinsvenon,1,,34.73411125792111,120.81430002755168,08/01/2022,12,7.0
B093L318XC,"Rose Gold Birthday Party Decoration,Happy Birthday Balloons,Confetti Balloons and Foil Fringe Curtain,Birthday Party Supplies for Girls and Women",EGFheal,FBA,Toys & Games,Balloons,10.99,13,281.0,142.87,24.0,4.4,HZHA,1,,67.79164388888888,235.7970222222222,10/01/2021,21,6.0
B09KBGJGGC,EVER WIN Artificial Fake Flowers Daisies for Decoration - 12 Pcs Silk Faux Wild Multicolor Colorful Flowers Daisies with Long Stems for Home Decor Indoor Outside Table Centerpieces,EVER WIN,FBA,Home & Kitchen,Artificial Flowers,18.99,13,244.0,246.87,91.0,4.0,EVER WIN,1,35.0,70.84103888888889,177.10259722222224,03/01/2022,16,7.0
B095BKX9C3,"Father and Son Matching Outfits, The Legend The Legacy Fathers Day Outfit, Father's Day Gift for Dad (Small Legend)",Posh Soiree,FBM,Handmade Products,T-Shirts,21.99,13,-54.0,285.87,20.0,4.2,PoshSoiree,1,,,,06/01/2022,22,8.0
B09BVCCM3X,Golf Alignment Stick Cover Case Holder Hold at Least 2 Sticks - Synthetic Leather (Snake),Egretgolf,FBA,Sports & Outdoors,Head Covers,16.99,13,0.0,220.87,1.0,5.0,Egret Food Delivery Bags,1,,5.535132881944444,19.25263611111111,04/01/2022,19,3.0
B00000273I,Pangaea,Legacy,FBM,CDs & Vinyl,Jazz Fusion,24.6,13,391.0,320.06,184.0,4.6,RAREWAVES-IMPORTS,3,35.0,,,10/01/2021,144,1.0
B07TVHCGTW,KPMF K75400 Matte Purple/Black Iridescent | K75565 | Vinyl CAR WRAP Film (5ft x 60ft (300 Sq/ft)) w/Free-Style-It Pro-Wrapping Glove,KPMF Vinyl,FBM,Automotive,Vinyl Wraps,797.71,13,4800.0,10370.23,18.0,4.8,instawrapshop,1,16.0,,,04/01/2022,43,9.0
B096VCJJBR,"Skinny 4 Pack Party Can Cooler with Straws, Double Wall Stainless Steel Slim Can Cooler for 12Oz Standard Cans, Classic Vacuum Can Cooler Set Drink Cup (White)",Necmuaih,FBA,Kitchen & Dining,Thermocoolers,24.74,13,43.0,321.62,93.0,4.5,XD-Treasury Direct,1,,126.16605166089568,438.8384405596372,07/01/2022,19,5.0
B077H3JQ38,Monoprice Amber 2-Way Carbon Fiber Ceiling Speakers - 6.5 Inch with Magnetic Grille and Ribbon Tweeter (Pair) Black,Monoprice,Amazon,Electronics,Ceiling & In-Wall Speakers,176.99,13,283.0,1949.87,19.0,4.4,Amazon,1,36.0,,,10/01/2022,64,5.0
B00DFBVIA2,Edward Sharpe & The Magnetic Zeros,,Amazon,CDs & Vinyl,Indie Rock,23.99,13,-76.0,311.87,200.0,4.5,Amazon,1,24.0,,,01/01/2022,98,1.0
B09V1163FH,"Malier Easter Dog Collar, Holiday Bunny Egg Dog Collar Nylon Durable Dog Collar for Small Medium Large Dogs Pet (Large, Easter Egg Pink 1)",Malier,FBA,Pet Supplies,Basic Collars,11.99,13,250.0,155.87,24.0,4.6,Malier,1,,12.299609374999998,42.78124999999999,04/01/2022,13,7.0
B09B75DK4Z,"Smart Watch, 1.3” Full Touch Screen Bluetooth Smartwatch for Men Women, IP68 Waterproof Fitness Tracker with 10 Sport Modes, Blood Oxygen Heart Rate Sleep Monitor Pedometer for Android iOS (Black)",Generic,FBA,Electronics,Smartwatches,18.99,13,0.0,233.87,285.0,4.1,foreste,1,,12.4674375,43.365,10/01/2021,18,9.0
B0BDLYFQN3,4 Sheets 5D Halloween Nail Art Stickers Stereoscopic Embossed Skull Ghost Face Skeleton Horror Bloody Eye Spooky Nail Decals Nail Art Supplies Halloween Nail Designs Charms for Acrylic Nails,FUMIHIT,FBA,Beauty & Personal Care,Stickers & Decals,9.98,13,0.0,129.74,18.0,4.2,Matitys,1,,1.132635,3.9396,10/01/2022,7,7.0
B08ZL3NGZ1,Waterproof Sun Shade Sail Rectangle 10'x13'Cover Canopy Awning Umbrella Sunrays 95% UV Block UV/Water Resistant Activities for Outdoor Patio/Garden/Backyard/Carports/Swimming Pool Beige Lt.Grey,KPO,FBA,"Patio, Lawn & Garden",Shade Sails,25.99,13,-74.0,337.87,64.0,4.0,SmartBridgeUS,1,,149.7406311194971,520.8369778069465,06/01/2021,22,7.0
B0B2V8Y1W1,"Colorful Paw Print Shower Curtain Teal Yellow Purple Cat Dog Kitty Pet Print Animal Claw Print Pet Lover Funny Cute Cartoon Teens Polyester Fabric Bathroom Curtain Decor with Hooks,Teal Blue Yellow",ZRUWUA,FBM,Home & Kitchen,Shower Curtain Sets,21.99,13,455.0,285.87,20.0,4.4,NYWHSY,1,,,,10/01/2022,7,3.0
B01AIXG83G,"ESP LTD B-206SM Spalted Maple 6-String Bass Guitar, See Thru Black Satin",ESP,Amazon,Musical Instruments,Guitars,699.0,13,-54.0,9087.0,156.0,4.6,Amazon,1,-19.0,,,12/01/2021,75,3.0
B08W4LWTMK,"12x50 High Power Handheld Monocular Telescope- Waterproof Portable Scope Monocular- Monocular Telescope for Smartphone- Universal Adapter, 2.5 X More Stable Tripod -Hunting Birding Travel",BRUSH CREEK GVI,FBA,Camera & Photo,Monoculars,14.99,13,-75.0,194.87,182.0,3.9,Brush Creek GVI,1,,35.168825625,122.32635,07/01/2021,25,8.0
B09DSGVB2C,"TURBRO Cement Tabletop Fire Pit for Outdoor - Ventless Fire Bowl, Odorless, Smokeless - Fueled by Ethanol Alcohol - Terrazzo",TURBRO,FBA,"Patio, Lawn & Garden",Fire Pits,39.99,13,,0.0,16.0,4.6,HVAC & Auto Parts,1,,198.424981875,690.1738499999999,02/01/2023,17,8.0
B0B84B2R5C,"Integrity Bottles, Wine Glass, Handblown Gifts (Crackle Purple)",Integrity Bottles,FBM,Handmade Products,Wine Glasses,24.5,13,-81.0,318.5,8.0,4.2,Integrity Bottles,1,,,,12/01/2022,7,1.0
B09TW28VW9,"Marway Portable Voice Amplifier for Teachers with Microphone Headset,4500mAh Rechargeable Personal Speaker for Training,Tour Guide,Fitness,Classroom etc Christmas Teacher's Day Gifts (Rose Gold)",Marway,FBA,Musical Instruments,Studio Recording Equipment,9.99,13,-68.0,129.87,94.0,3.8,JC Technology EU,1,,34.41682944444444,119.7107111111111,04/01/2022,12,8.0
B08C3WYCDM,Antares Auto-Tune Pro - Industry-Leading Pitch Correction Software (Download Card),,FBM,Software,Software,459.0,13,0.0,5967.0,3.0,4.5,kayaja express,2,540.0,,,07/01/2022,33,2.0
B09Q8CDY5B,NORTHYARD Women's Water Resistant Hiking Pants UPF 50 Quick Dry Lightweight Outdoor Cargo Pant Casual Travel Zipper Pocket Athletic Black L,NORTHYARD,FBA,Sports & Outdoors,Activewear,24.98,13,-60.0,324.74,97.0,4.3,NORTHYARD,1,,86.90757538995251,302.2872187476609,07/01/2022,13,6.0
B08PS6WNPK,"Kalimba 17 Keys Crystal Clear Thumb Piano with EVA Bag & Wooden Stand,Aebor Kalimba Finger Piano Thumb Instrument,Musical Gifts for Kids Adult Beginners (Bear Shape)",Aebor,FBA,Musical Instruments,Thumb Pianos,21.99,13,-18.0,285.87,201.0,4.7,Ganidy,1,-76.0,60.9630254693583,212.0453059803767,05/01/2021,27,8.0
B09XLFPQW4,2Pcs B250k Push Pull Electric Guitar Pots ​Linear Taper Split Shaft Potentiometers Audio Volume Tone Split Shaft Control Switch 18mm for Guitar Bass Accessories (B250K),Kingitar,FBA,Musical Instruments,Electronics,9.99,13,617.0,129.87,1.0,5.0,🎸✨Kitharasy🌟CLB✨,1,,5.482807083333332,19.07063333333333,11/01/2022,9,5.0
B0B2VNYVJ7,Colorful Paw Print Shower Curtain Teal Yellow Purple Cat Dog Kitty Pet Print Animal Claw Print Pet Lover Funny Cute Cartoon Teens Black Background Polyester Fabric Bathroom Curtain Decor with Hooks,ZRUWUA,FBM,Home & Kitchen,Shower Curtain Sets,19.99,13,455.0,259.87,20.0,4.4,NYWHSY,1,,,,10/01/2022,7,3.0
B09YCJQ7K9,Farmhouse Linen Wreath Bow (Emerald Linen),Generic,FBM,Handmade Products,Wreath Bows & Accessories,12.99,13,0.0,168.87,6.0,4.7,The Craft Lodge,1,,,,09/01/2022,11,1.0
B08MF8NBLW,"Face Foundation,Naturally Liquid Foundation Full Coverage Perfect Matte Oil-Control Concealer,Normal to Oily Skin Types,12 Colors for Choose,1.29 fl.oz/38ml",MKYUHP,FBM,Beauty & Personal Care,Foundation,9.99,13,-30.0,129.87,58.0,4.5,Arikes,1,45.0,,,05/01/2022,27,8.0
B094RJVXBM,"Coalatree Loafer Packable Hammock - Red/Teal Easy Set-up, Portable, Great for Travel, Adventure, Camping, Festivals",Coalatree,FBA,Sports & Outdoors,Hammocks,39.99,13,-66.0,519.87,,,Coalatree,1,,109.53329291666664,380.98536666666666,12/01/2021,22,7.0
B09PFV1Q9B,"Screw Top Aluminum Tin Jar with Screw Lid and Blank Labels (1 Ounce - Pack of 32, Orange)",Art Secret,FBA,Beauty & Personal Care,Jars,19.99,13,1275.0,259.87,1579.0,4.8,Art Secret,1,,63.29115758625364,220.1431568217518,05/01/2022,14,7.0
B09123NTTQ,"JEAREY 11 Feet Double Top Round Deluxe Patio Umbrella Offset Hanging Umbrella Cantilever Patio Umbrella Outdoor Market Umbrella Garden Umbrella, Tan",JEAREY,FBA,"Patio, Lawn & Garden",Umbrellas,489.99,12,-84.0,5879.88,1226.0,3.4,JEAREY Outdoors Collection,1,,2629.4666666666667,6573.666666666667,06/01/2022,23,8.0
B072BKY2WV,"Classic Accessories Veranda Water-Resistant 60 Inch Outdoor TV Cover, cover for tv outside",Classic Accessories,Amazon,Electronics,Furniture Set Covers,49.99,12,410.0,599.88,140.0,4.6,Amazon,5,,,,02/01/2023,68,14.0
B09GKFL4BF,"11 Christmas Resin Earring Mold, Silicone Earring Molds for Epoxy Resin with Hole, Making Kit with Hooks Jump Rings Eye Pins, 222 Pcs Set Moulds for Resin Jewelry Pendant Key Chains DIY Craft (Pink)",CHENGU,FBA,"Arts, Crafts & Sewing",Resin Casting Molds,3.99,12,0.0,47.88,27.0,4.2,CharuiPieng,1,,11.1363125,38.735,11/01/2021,19,7.0
B08P44F27K,"Goozegg 60 Inch Ceiling Fan with LED Lights Remote Control 3 Propeller Wood Blades Reversilbe DC Motor 6 Speeds, Walnut Black",Goozegg,FBA,Tools & Home Improvement,Ceiling Fans,589.0,12,,8724.0,127.0,4.2,Goozegg,1,,1076.25,2690.625,02/01/2023,26,7.0
B08L9NTK98,You Gotta Know Philadelphia - Sports Trivia Game,You Gotta Know,FBA,Sports & Outdoors,Games,24.95,12,-137.0,0.0,226.0,4.6,You Gotta Know Games,1,143.0,22.812444982638887,79.34763472222222,12/01/2022,30,6.0
B071NQ95CC,"Classic Accessories Veranda Water-Resistant 46 Inch Outdoor TV Cover, cover for tv outside",Classic Accessories,Amazon,Electronics,Furniture Set Covers,46.99,12,410.0,563.88,14.0,5.0,Amazon,4,,,,02/01/2023,68,14.0
B09XTR8287,"ARTINME Inspirational Quotes Art Print For Office Set of 3 (8”X10”)-Ready to Hang Minimalist Framed Wall Art, Black and White Motivational Saying Canvas Poster for Bedroom Home Office Decor",ARTINME,FBA,Home & Kitchen,Posters & Prints,19.99,12,850.0,239.88,11.0,4.2,Artinme,1,,73.27110000000002,254.85600000000005,03/01/2023,9,8.0
B078YJ4L9T,"BNISE Binoculars for Adults Compact, 10X42 HD Professional, BAK4 Prism FMC Lens, Suitable for Outdoor Travel, for Bird Watching, for Hunting, with Smartphone Adapter, Neck Strap, Portable Backpack",BNISE,FBA,Camera & Photo,Binoculars,29.99,12,-87.0,359.88,513.0,4.4,US Direct Store,1,,73.35867690108155,255.16061530810973,01/01/2023,62,9.0
B09B8PC8QZ,"Padlock with Key, [1 Pack] Diyife Outdoor Padlocks, Weatherproof Lock 40mm Heavy Duty Padlocks keyed Alike, Laminated Steel 1.62 inch Long Shackle for Gym Locker, Garage, Shed, Fence, Warehouse",Diyife,FBA,Tools & Home Improvement,Keyed Padlocks,6.99,12,12.0,83.88,1508.0,4.2,Versatek,1,,9.775,34.0,07/01/2022,20,6.0
B0BG79CZNJ,"Apple CarPlay & Android Auto Car Stereo Receiver, Android 11 Double Din Car Radio for 2010-2016 Hyundai Accent Verna Solaris with GPS/HiFi/WiFi, FM RDS Car Audio Receiver (2G+32G)",CAMECHO,FBA,Electronics,Vehicle GPS,97.99,12,0.0,1175.88,2.0,2.9,Camecho,1,,326.04004104166665,1134.052316666667,02/01/2023,4,8.0
B09FKHS373,"Audio Technica AT2020 Cardioid Condenser Studio XLR Microphone Bundle with Blucoil Portable USB Audio Interface, 10' XLR Cable, Pop Filter, Aluminum Headphone Hook, and Samson SR350 Headphones",blucoil,FBA,Musical Instruments,Multipurpose,169.99,12,0.0,2039.88,9.0,4.8,Quantum Networks,1,,337.09375,1172.5,06/01/2022,19,9.0
B084H9Z9SQ,"Lunarable Pride Mouse Pad, LGBT Gender Male Female Transgender Intersex Gay Lesbian, Rectangle Non-Slip Rubber Mousepad, Standard Size, Magenta Sky Blue",Lunarable,FBA,Office Products,Mouse Pads,16.95,12,6.0,203.4,41.0,4.6,Ambesonne,2,,11.11067708333333,38.64583333333333,06/01/2022,24,1.0
B00GKF3KVU,"Pioneer RDSCD RDS Tuner with Bluetooth, Mixtrax EZ for iPod/iPhone and Android Control",PIONEER,FBM,Electronics,Car Stereo Receivers,206.67,12,1200.0,2501.16,146.0,4.6,Amazon Global Store UK,1,,,,01/01/2023,11,1.0
B089HTQYMT,Scarlet Curls Corkscrew Weeping Willow - Live Plant - Trade Gallon Pot,New Life Nursery & Garden,FBM,"Patio, Lawn & Garden",Trees,29.99,12,11.0,359.88,125.0,4.6,New Life Nursery & Garden,1,23.0,,,04/01/2022,33,3.0
B08JGTRPXB,"Lunarable Pride Mouse Pad for Computers, LGBT Gender Male Female Transgender Intersex Gay Lesbian, Round Non-Slip Thick Rubber Modern Gaming Mousepad, 8"" Round, Magenta Sky Blue",Lunarable,FBM,Office Products,Mouse Pads,14.99,12,6.0,179.88,41.0,4.6,Ambesonne,1,,,,06/01/2022,21,1.0
B000CIU6R2,Champion Copper Plus Small Engine 821M Spark Plug (Carton of 1) - L77JC4,Champion,Amazon,Automotive,Spark Plugs,4.95,12,57.0,61.44,209.0,4.0,Amazon,10,260.0,,,06/01/2022,18,3.0
B08Y2HTJXJ,"4R75W, 4R70E, 4R75E Transmission Super Master Rebuild Kit With Steels & Piston For 1997-2003 Ford Rebuilds",Remco,FBM,Automotive,Rebuild Kits,314.93,12,-23.0,3779.16,16.0,4.7,Remco Transmission Parts,2,,,,04/01/2022,24,1.0
B098XLXSFG,Aebor 4PCS Funny Cookie Cutters Shapes Baking Set Moulds With Good Wishes Cookie Cutters Form for DIY Cookie Baking,Aebor,FBA,Kitchen & Dining,Cookie Cutters,3.55,12,-59.0,42.6,15.0,4.2,Ganidy,1,,7.783334166666667,27.072466666666667,04/01/2022,20,8.0
B09BXCJ386,"Set of 20 Adjustable Shoe Risers, Double Your Storage Space, 50% Space Saving Double Layer, Shoe Holder Rack Stacker Slots for Closet Shelf Organizer (White)",Roe & Moe,FBA,Home & Kitchen,Free Standing Shoe Racks,30.59,12,0.0,367.08,11.0,3.7,Roe & Moe,1,,357.7777777777777,1244.4444444444443,01/01/2022,20,8.0
B09BTX3GDY,"Reesibi Air Duster Electric Compressed Air Duster 500 Watt, Multiple-Use Computer Cleaner Dust Blower for Cleaning Dust, Hairs, Crumbs, Scraps for Computer Laptop Keyboard Electronic Devices",Reesibi,FBA,Office Products,Office Electronics,39.99,12,-63.0,479.88,640.0,4.3,changxiangus,1,,147.21561267269507,512.0543049485046,11/01/2022,20,7.0
B0B5LVHVTH,Boat Motor Cart Plans DIY Outboard Engine Stand Carrier Dolly Trolling Storage,The Best DIY Plans Store,FBA,Tools & Home Improvement,Woodworking Project Kits,28.95,12,0.0,347.4,,,The Best DIY Plans Store,1,,11.884550416666666,41.33756666666667,03/01/2023,5,5.0
B09QPCCZV9,"monoch American Flag Case for Samsung Galaxy S10+ Plus,USA American Flag Veteran Patriotic Soldier Gifts Cool Case for Samsung Men Boys,Slim Soft Silicone Protective Case for Samsung Galaxy S10+ Plus",monoch,FBA,Cell Phones & Accessories,Basic Cases,16.98,12,31.0,203.76,9.0,4.4,Pengci,1,,7.3028258753367155,25.40113347943205,11/01/2022,11,5.0
B0B8446PPV,"Integrity Bottles, Wine Glass, Handblown Gifts (Crackle Blue)",Integrity Bottles,FBM,Handmade Products,Wine Glasses,24.5,12,-79.0,294.0,8.0,4.2,Integrity Bottles,1,,,,12/01/2022,6,1.0
B08J4DX9V3,Natural Pearl Freshwater Cultured Pearl Beads for Jewelry Making Punch Loose Beads Handmake DIY for Jewelry Making DIY Women Necklace Bracelet 4-5 mm Color Purple 14 inches,Zotoone,FBA,"Arts, Crafts & Sewing",Beads & Bead Assortments,12.99,12,-16.0,155.88,62.0,4.6,Fashion Jewelry House,1,-70.0,1.5540525000000005,5.405400000000001,06/01/2021,29,7.0
B09QG38PT3,"Set of 2 Small Woven Storage Baskets for Organizing,Small Cotton Rope Baskets Decorative Small Round Storage Bins for Desk Kids Baby Socks Toys and Gifts (yellow)",Amouttel,FBA,Baby Products,Gift Sets,10.99,12,-10.0,131.88,18.0,4.6,chengduyunhaimeiliumaoyiyouxiangongsi,1,,104.726475,364.266,04/01/2022,12,7.0
B0BLNXT7ZQ,"[USB Version] USB N64 Controller, SAFFUN Wired PC Gamepad [3D Analog Stick] for Windows PC iOS MAC Linux Raspberry Pi Genesis Higan Project 64 Retropie OpenEmu Emulator (Plug & Play) (Clear Orange)",SAFFUN,FBA,Video Games,Gamepads & Standard Controllers,18.99,12,,227.88,1910.0,4.2,E-shopaholic,1,,13.8,48.0,02/01/2023,639,9.0
B094FN6P1M,"Vanujoy Race Car Happy Birthday Banner For Boys, Kids Racing Car Themed Black Yellow Blue Red Checkered Flag Birthday Party Decorations",Vanujoy,FBA,Toys & Games,Banners,3.99,12,-102.0,47.88,28.0,4.5,Vanujoy,1,,14.595524479166668,50.76704166666666,05/01/2022,21,4.0
B097XNZM4B,"NovelBee 12pcs Universal Kayak Scupper Plug Kit with Lanyard Fits 3/4"" to 1.5"" Boat Scuppers or Scupper Holes (Green)",NovelBee,FBA,Sports & Outdoors,Kayak Accessories,9.45,12,-15.0,113.4,3.0,4.3,Novelbee,1,,48.19873291666666,167.64776666666663,10/01/2022,19,9.0
B09B7JXTH1,"Caislean iPhone 11 Wallet Case, [RFID Blocking] Credit Card Holders [Shockproof Interior Case] Premium PU Leather Folio Kickstand Function Magnetic Flip Folding Cover Compatible with iPhone 11, Green",Caislean,FBA,Cell Phones & Accessories,Basic Cases,19.99,12,-73.0,239.88,133.0,4.4,Caislean,1,,10.426019791666665,36.26441666666666,01/01/2022,20,6.0
B099P8XLM7,"Dog Collar with Air Tag Holder, Leather Air Tag Holder Dog Collar, Adjustable Air Tag Dog Collar Holder Anti-Lost Air Tag Collar for Dogs (Brown)",Jacknthe,FBA,Pet Supplies,Basic Collars,9.98,12,-46.0,119.76,401.0,4.5,hanbin,1,,3.366561304426244,11.70977845017824,12/01/2021,20,6.0
B09M5WZR4L,Inspire 2 Bands Cow Design Silicone - ENDIY Cute Women Girls Personalized Strap Designer Aesthetic Pattern Compatible with Fitbit Inspire 2/Inspire/Inspire Hr Small - Black Cow Print,ENDIY,FBA,Electronics,Arm & Wristband Accessories,11.99,12,600.0,143.88,158.0,4.3,ENDIY-DESIGN,1,,1.0565624999999998,3.675,01/01/2022,16,7.0
B001PKHRVE,X-Men Origins: Wolverine - Uncaged Edition - Xbox 360,ACTIVISION,FBA,Video Games,,59.99,12,-37.0,0.0,278.0,4.6,Media Supplies Outlet,1,-10.0,8.926602020417505,31.04905050580001,06/01/2022,98,11.0
B07YCJNZ32,"CasesByLorraine Compatible with iPhone 11 Pro Max Case, [for Men & Women] Vintage Style Camera Flexible TPU Soft Gel Protective Cover for iPhone 11 Pro Max 6.5"" (2019)",CasesByLorraine,FBM,Cell Phones & Accessories,Basic Cases,15.39,12,-56.0,184.68,5.0,3.9,CasesByLorraine,1,-37.0,,,03/01/2021,42,5.0
